"Notes","Five-Year Age Groups","Five-Year Age Groups Code","Year","Year Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"15-19 years","15-19","2010","2010","Male","M","White","2106-3",229,466650,49.1
,"15-19 years","15-19","2011","2011","Female","F","Black or African American","2054-5",43,95553,45.0
,"15-19 years","15-19","2011","2011","Female","F","White","2106-3",96,412410,23.3
,"15-19 years","15-19","2011","2011","Male","M","Black or African American","2054-5",114,101802,112.0
,"15-19 years","15-19","2011","2011","Male","M","White","2106-3",244,444469,54.9
,"15-19 years","15-19","2012","2012","Female","F","Black or African American","2054-5",31,92606,33.5
,"15-19 years","15-19","2012","2012","Female","F","White","2106-3",81,403650,20.1
,"15-19 years","15-19","2012","2012","Male","M","Black or African American","2054-5",113,98285,115.0
,"15-19 years","15-19","2012","2012","Male","M","White","2106-3",214,433209,49.4
,"15-19 years","15-19","2013","2013","Female","F","Black or African American","2054-5",37,89645,41.3
,"15-19 years","15-19","2013","2013","Female","F","White","2106-3",103,392948,26.2
,"15-19 years","15-19","2013","2013","Male","M","Black or African American","2054-5",110,94980,115.8
,"15-19 years","15-19","2013","2013","Male","M","White","2106-3",214,420409,50.9
,"15-19 years","15-19","2014","2014","Female","F","Black or African American","2054-5",32,87056,36.8
,"15-19 years","15-19","2014","2014","Female","F","White","2106-3",94,384771,24.4
,"15-19 years","15-19","2014","2014","Male","M","Black or African American","2054-5",90,92466,97.3
,"15-19 years","15-19","2014","2014","Male","M","White","2106-3",196,410174,47.8
,"15-19 years","15-19","2015","2015","Female","F","Black or African American","2054-5",28,84604,33.1
,"15-19 years","15-19","2015","2015","Female","F","White","2106-3",91,377612,24.1
,"15-19 years","15-19","2015","2015","Male","M","Black or African American","2054-5",92,90107,102.1
,"15-19 years","15-19","2015","2015","Male","M","White","2106-3",198,402461,49.2
,"15-19 years","15-19","2016","2016","Female","F","Black or African American","2054-5",32,82840,38.6
,"15-19 years","15-19","2016","2016","Female","F","White","2106-3",83,371459,22.3
,"15-19 years","15-19","2016","2016","Male","M","Black or African American","2054-5",90,87565,102.8
,"15-19 years","15-19","2016","2016","Male","M","White","2106-3",209,394080,53.0
,"15-19 years","15-19","2017","2017","Female","F","Black or African American","2054-5",24,81156,29.6
,"15-19 years","15-19","2017","2017","Female","F","White","2106-3",61,364046,16.8
,"15-19 years","15-19","2017","2017","Male","M","Black or African American","2054-5",93,85555,108.7
,"15-19 years","15-19","2017","2017","Male","M","White","2106-3",190,385714,49.3
,"20-24 years","20-24","1999","1999","Female","F","Black or African American","2054-5",50,76684,65.2
,"20-24 years","20-24","1999","1999","Female","F","White","2106-3",179,414223,43.2
,"20-24 years","20-24","1999","1999","Male","M","Black or African American","2054-5",191,79726,239.6
,"20-24 years","20-24","1999","1999","Male","M","White","2106-3",476,445516,106.8
,"20-24 years","20-24","2000","2000","Female","F","Black or African American","2054-5",49,79386,61.7
,"20-24 years","20-24","2000","2000","Female","F","White","2106-3",162,428446,37.8
,"20-24 years","20-24","2000","2000","Male","M","Black or African American","2054-5",222,81576,272.1
,"20-24 years","20-24","2000","2000","Male","M","White","2106-3",482,455393,105.8
,"20-24 years","20-24","2001","2001","Female","F","Black or African American","2054-5",47,82128,57.2
,"20-24 years","20-24","2001","2001","Female","F","White","2106-3",198,454736,43.5
,"20-24 years","20-24","2001","2001","Male","M","Black or African American","2054-5",221,85657,258.0
,"20-24 years","20-24","2001","2001","Male","M","White","2106-3",523,481743,108.6
,"20-24 years","20-24","2002","2002","Female","F","Black or African American","2054-5",62,83552,74.2
,"20-24 years","20-24","2002","2002","Female","F","White","2106-3",189,465698,40.6
,"20-24 years","20-24","2002","2002","Male","M","Black or African American","2054-5",263,87604,300.2
,"20-24 years","20-24","2002","2002","Male","M","White","2106-3",515,491070,104.9
,"20-24 years","20-24","2003","2003","Female","F","Black or African American","2054-5",67,84392,79.4
,"20-24 years","20-24","2003","2003","Female","F","White","2106-3",203,473605,42.9
,"20-24 years","20-24","2003","2003","Male","M","Black or African American","2054-5",233,87741,265.6
,"20-24 years","20-24","2003","2003","Male","M","White","2106-3",539,489737,110.1
,"20-24 years","20-24","2004","2004","Female","F","Black or African American","2054-5",57,84445,67.5
,"20-24 years","20-24","2004","2004","Female","F","White","2106-3",212,475637,44.6
,"20-24 years","20-24","2004","2004","Male","M","Black or African American","2054-5",224,89363,250.7
,"20-24 years","20-24","2004","2004","Male","M","White","2106-3",566,497681,113.7
,"20-24 years","20-24","2005","2005","Female","F","Black or African American","2054-5",53,84039,63.1
,"20-24 years","20-24","2005","2005","Female","F","White","2106-3",189,471736,40.1
,"20-24 years","20-24","2005","2005","Male","M","Black or African American","2054-5",265,90931,291.4
,"20-24 years","20-24","2005","2005","Male","M","White","2106-3",563,503706,111.8
,"20-24 years","20-24","2006","2006","Female","F","Black or African American","2054-5",75,84898,88.3
,"20-24 years","20-24","2006","2006","Female","F","White","2106-3",199,465815,42.7
,"20-24 years","20-24","2006","2006","Male","M","Black or African American","2054-5",227,91804,247.3
,"20-24 years","20-24","2006","2006","Male","M","White","2106-3",552,501186,110.1
,"20-24 years","20-24","2007","2007","Female","F","Black or African American","2054-5",67,85698,78.2
,"20-24 years","20-24","2007","2007","Female","F","White","2106-3",180,465442,38.7
,"20-24 years","20-24","2007","2007","Male","M","Black or African American","2054-5",225,92871,242.3
,"20-24 years","20-24","2007","2007","Male","M","White","2106-3",575,505074,113.8
,"20-24 years","20-24","2008","2008","Female","F","Black or African American","2054-5",59,87671,67.3
,"20-24 years","20-24","2008","2008","Female","F","White","2106-3",165,465051,35.5
,"20-24 years","20-24","2008","2008","Male","M","Black or African American","2054-5",212,94003,225.5
,"20-24 years","20-24","2008","2008","Male","M","White","2106-3",599,503998,118.8
,"20-24 years","20-24","2009","2009","Female","F","Black or African American","2054-5",66,90292,73.1
,"20-24 years","20-24","2009","2009","Female","F","White","2106-3",171,465433,36.7
,"20-24 years","20-24","2009","2009","Male","M","Black or African American","2054-5",200,95816,208.7
,"20-24 years","20-24","2009","2009","Male","M","White","2106-3",525,504641,104.0
,"20-24 years","20-24","2010","2010","Female","F","Black or African American","2054-5",48,92547,51.9
,"20-24 years","20-24","2010","2010","Female","F","White","2106-3",176,464787,37.9
,"20-24 years","20-24","2010","2010","Male","M","Black or African American","2054-5",213,97568,218.3
,"20-24 years","20-24","2010","2010","Male","M","White","2106-3",543,504159,107.7
,"20-24 years","20-24","2011","2011","Female","F","Black or African American","2054-5",51,97731,52.2
,"20-24 years","20-24","2011","2011","Female","F","White","2106-3",192,474883,40.4
,"20-24 years","20-24","2011","2011","Male","M","Black or African American","2054-5",209,104082,200.8
,"20-24 years","20-24","2011","2011","Male","M","White","2106-3",530,513984,103.1
,"20-24 years","20-24","2012","2012","Female","F","Black or African American","2054-5",68,100851,67.4
,"20-24 years","20-24","2012","2012","Female","F","White","2106-3",177,476602,37.1
,"20-24 years","20-24","2012","2012","Male","M","Black or African American","2054-5",208,107850,192.9
,"20-24 years","20-24","2012","2012","Male","M","White","2106-3",534,515994,103.5
,"20-24 years","20-24","2013","2013","Female","F","Black or African American","2054-5",44,101267,43.4
,"20-24 years","20-24","2013","2013","Female","F","White","2106-3",177,467462,37.9
,"20-24 years","20-24","2013","2013","Male","M","Black or African American","2054-5",227,108940,208.4
,"20-24 years","20-24","2013","2013","Male","M","White","2106-3",508,508760,99.9
,"20-24 years","20-24","2014","2014","Female","F","Black or African American","2054-5",59,101106,58.4
,"20-24 years","20-24","2014","2014","Female","F","White","2106-3",161,455264,35.4
,"20-24 years","20-24","2014","2014","Male","M","Black or African American","2054-5",209,110396,189.3
,"20-24 years","20-24","2014","2014","Male","M","White","2106-3",471,498771,94.4
,"20-24 years","20-24","2015","2015","Female","F","Black or African American","2054-5",48,97922,49.0
,"20-24 years","20-24","2015","2015","Female","F","White","2106-3",175,436788,40.1
,"20-24 years","20-24","2015","2015","Male","M","Black or African American","2054-5",198,109089,181.5
,"20-24 years","20-24","2015","2015","Male","M","White","2106-3",503,483006,104.1
,"20-24 years","20-24","2016","2016","Female","F","Black or African American","2054-5",53,92975,57.0
,"20-24 years","20-24","2016","2016","Female","F","White","2106-3",152,416039,36.5
,"20-24 years","20-24","2016","2016","Male","M","Black or African American","2054-5",218,104443,208.7
,"20-24 years","20-24","2016","2016","Male","M","White","2106-3",516,463658,111.3
,"20-24 years","20-24","2017","2017","Female","F","Black or African American","2054-5",53,90143,58.8
,"20-24 years","20-24","2017","2017","Female","F","White","2106-3",160,402717,39.7
,"20-24 years","20-24","2017","2017","Male","M","Black or African American","2054-5",190,101209,187.7
,"20-24 years","20-24","2017","2017","Male","M","White","2106-3",491,445513,110.2
,"25-29 years","25-29","1999","1999","Female","F","Black or African American","2054-5",65,83107,78.2
,"25-29 years","25-29","1999","1999","Female","F","White","2106-3",230,495743,46.4
,"25-29 years","25-29","1999","1999","Male","M","Black or African American","2054-5",180,81895,219.8
,"25-29 years","25-29","1999","1999","Male","M","White","2106-3",504,517676,97.4
,"25-29 years","25-29","2000","2000","Female","F","Black or African American","2054-5",75,81564,92.0
,"25-29 years","25-29","2000","2000","Female","F","White","2106-3",193,479018,40.3
,"25-29 years","25-29","2000","2000","Male","M","Black or African American","2054-5",206,80698,255.3
,"25-29 years","25-29","2000","2000","Male","M","White","2106-3",512,501861,102.0
,"25-29 years","25-29","2001","2001","Female","F","Black or African American","2054-5",88,77980,112.8
,"25-29 years","25-29","2001","2001","Female","F","White","2106-3",193,452882,42.6
,"25-29 years","25-29","2001","2001","Male","M","Black or African American","2054-5",205,77095,265.9
,"25-29 years","25-29","2001","2001","Male","M","White","2106-3",551,478598,115.1
,"25-29 years","25-29","2002","2002","Female","F","Black or African American","2054-5",53,76943,68.9
,"25-29 years","25-29","2002","2002","Female","F","White","2106-3",201,443804,45.3
,"25-29 years","25-29","2002","2002","Male","M","Black or African American","2054-5",228,75667,301.3
,"25-29 years","25-29","2002","2002","Male","M","White","2106-3",483,468589,103.1
,"25-29 years","25-29","2003","2003","Female","F","Black or African American","2054-5",59,77111,76.5
,"25-29 years","25-29","2003","2003","Female","F","White","2106-3",215,443886,48.4
,"25-29 years","25-29","2003","2003","Male","M","Black or African American","2054-5",212,75125,282.2
,"25-29 years","25-29","2003","2003","Male","M","White","2106-3",512,465259,110.0
,"25-29 years","25-29","2004","2004","Female","F","Black or African American","2054-5",76,78805,96.4
,"25-29 years","25-29","2004","2004","Female","F","White","2106-3",199,451987,44.0
,"25-29 years","25-29","2004","2004","Male","M","Black or African American","2054-5",226,76455,295.6
,"25-29 years","25-29","2004","2004","Male","M","White","2106-3",480,471896,101.7
,"25-29 years","25-29","2005","2005","Female","F","Black or African American","2054-5",86,80361,107.0
,"25-29 years","25-29","2005","2005","Female","F","White","2106-3",213,460650,46.2
,"25-29 years","25-29","2005","2005","Male","M","Black or African American","2054-5",235,77880,301.7
,"25-29 years","25-29","2005","2005","Male","M","White","2106-3",478,478282,99.9
,"25-29 years","25-29","2006","2006","Female","F","Black or African American","2054-5",67,81449,82.3
,"25-29 years","25-29","2006","2006","Female","F","White","2106-3",229,475937,48.1
,"25-29 years","25-29","2006","2006","Male","M","Black or African American","2054-5",235,79913,294.1
,"25-29 years","25-29","2006","2006","Male","M","White","2106-3",533,490367,108.7
,"25-29 years","25-29","2007","2007","Female","F","Black or African American","2054-5",99,81682,121.2
,"25-29 years","25-29","2007","2007","Female","F","White","2106-3",218,479241,45.5
,"25-29 years","25-29","2007","2007","Male","M","Black or African American","2054-5",190,81256,233.8
,"25-29 years","25-29","2007","2007","Male","M","White","2106-3",576,496400,116.0
,"25-29 years","25-29","2008","2008","Female","F","Black or African American","2054-5",75,82362,91.1
,"25-29 years","25-29","2008","2008","Female","F","White","2106-3",222,484571,45.8
,"25-29 years","25-29","2008","2008","Male","M","Black or African American","2054-5",191,82802,230.7
,"25-29 years","25-29","2008","2008","Male","M","White","2106-3",543,506778,107.1
,"25-29 years","25-29","2009","2009","Female","F","Black or African American","2054-5",68,81882,83.0
,"25-29 years","25-29","2009","2009","Female","F","White","2106-3",213,483863,44.0
,"25-29 years","25-29","2009","2009","Male","M","Black or African American","2054-5",192,83768,229.2
,"25-29 years","25-29","2009","2009","Male","M","White","2106-3",539,512689,105.1
,"25-29 years","25-29","2010","2010","Female","F","Black or African American","2054-5",64,81737,78.3
,"25-29 years","25-29","2010","2010","Female","F","White","2106-3",220,481820,45.7
,"25-29 years","25-29","2010","2010","Male","M","Black or African American","2054-5",165,84402,195.5
,"25-29 years","25-29","2010","2010","Male","M","White","2106-3",531,513800,103.3
,"25-29 years","25-29","2011","2011","Female","F","Black or African American","2054-5",69,83519,82.6
,"25-29 years","25-29","2011","2011","Female","F","White","2106-3",205,482609,42.5
,"25-29 years","25-29","2011","2011","Male","M","Black or African American","2054-5",187,86822,215.4
,"25-29 years","25-29","2011","2011","Male","M","White","2106-3",608,517232,117.5
,"25-29 years","25-29","2012","2012","Female","F","Black or African American","2054-5",59,84887,69.5
,"25-29 years","25-29","2012","2012","Female","F","White","2106-3",251,482818,52.0
,"25-29 years","25-29","2012","2012","Male","M","Black or African American","2054-5",177,88714,199.5
,"25-29 years","25-29","2012","2012","Male","M","White","2106-3",601,519735,115.6
,"25-29 years","25-29","2013","2013","Female","F","Black or African American","2054-5",59,87951,67.1
,"25-29 years","25-29","2013","2013","Female","F","White","2106-3",237,488810,48.5
,"25-29 years","25-29","2013","2013","Male","M","Black or African American","2054-5",151,92342,163.5
,"25-29 years","25-29","2013","2013","Male","M","White","2106-3",607,526325,115.3
,"25-29 years","25-29","2014","2014","Female","F","Black or African American","2054-5",79,92868,85.1
,"25-29 years","25-29","2014","2014","Female","F","White","2106-3",228,499474,45.6
,"25-29 years","25-29","2014","2014","Male","M","Black or African American","2054-5",205,98496,208.1
,"25-29 years","25-29","2014","2014","Male","M","White","2106-3",632,538045,117.5
,"25-29 years","25-29","2015","2015","Female","F","Black or African American","2054-5",83,97859,84.8
,"25-29 years","25-29","2015","2015","Female","F","White","2106-3",257,508562,50.5
,"25-29 years","25-29","2015","2015","Male","M","Black or African American","2054-5",219,104800,209.0
,"25-29 years","25-29","2015","2015","Male","M","White","2106-3",679,550272,123.4
,"25-29 years","25-29","2016","2016","Female","F","Black or African American","2054-5",78,100666,77.5
,"25-29 years","25-29","2016","2016","Female","F","White","2106-3",241,514680,46.8
,"25-29 years","25-29","2016","2016","Male","M","Black or African American","2054-5",243,108461,224.0
,"25-29 years","25-29","2016","2016","Male","M","White","2106-3",712,554048,128.5
,"25-29 years","25-29","2017","2017","Female","F","Black or African American","2054-5",82,103047,79.6
,"25-29 years","25-29","2017","2017","Female","F","White","2106-3",243,509333,47.7
,"25-29 years","25-29","2017","2017","Male","M","Black or African American","2054-5",191,112917,169.2
,"25-29 years","25-29","2017","2017","Male","M","White","2106-3",713,550941,129.4
,"30-34 years","30-34","1999","1999","Female","F","Black or African American","2054-5",102,94493,107.9
,"30-34 years","30-34","1999","1999","Female","F","White","2106-3",371,580844,63.9
,"30-34 years","30-34","1999","1999","Male","M","Black or African American","2054-5",202,94080,214.7
,"30-34 years","30-34","1999","1999","Male","M","White","2106-3",802,606405,132.3
,"30-34 years","30-34","2000","2000","Female","F","Black or African American","2054-5",89,91747,97.0
,"30-34 years","30-34","2000","2000","Female","F","White","2106-3",334,563325,59.3
,"30-34 years","30-34","2000","2000","Male","M","Black or African American","2054-5",231,91219,253.2
,"30-34 years","30-34","2000","2000","Male","M","White","2106-3",773,590356,130.9
,"30-34 years","30-34","2001","2001","Female","F","Black or African American","2054-5",111,90473,122.7
,"30-34 years","30-34","2001","2001","Female","F","White","2106-3",358,557522,64.2
,"30-34 years","30-34","2001","2001","Male","M","Black or African American","2054-5",234,89825,260.5
,"30-34 years","30-34","2001","2001","Male","M","White","2106-3",747,586075,127.5
,"30-34 years","30-34","2002","2002","Female","F","Black or African American","2054-5",140,88399,158.4
,"30-34 years","30-34","2002","2002","Female","F","White","2106-3",378,541343,69.8
,"30-34 years","30-34","2002","2002","Male","M","Black or African American","2054-5",257,88080,291.8
,"30-34 years","30-34","2002","2002","Male","M","White","2106-3",706,570768,123.7
,"30-34 years","30-34","2003","2003","Female","F","Black or African American","2054-5",109,85947,126.8
,"30-34 years","30-34","2003","2003","Female","F","White","2106-3",341,521197,65.4
,"30-34 years","30-34","2003","2003","Male","M","Black or African American","2054-5",223,85323,261.4
,"30-34 years","30-34","2003","2003","Male","M","White","2106-3",707,548331,128.9
,"30-34 years","30-34","2004","2004","Female","F","Black or African American","2054-5",116,83054,139.7
,"30-34 years","30-34","2004","2004","Female","F","White","2106-3",333,493900,67.4
,"30-34 years","30-34","2004","2004","Male","M","Black or African American","2054-5",249,82483,301.9
,"30-34 years","30-34","2004","2004","Male","M","White","2106-3",631,522670,120.7
,"30-34 years","30-34","2005","2005","Female","F","Black or African American","2054-5",91,78324,116.2
,"30-34 years","30-34","2005","2005","Female","F","White","2106-3",285,460053,61.9
,"30-34 years","30-34","2005","2005","Male","M","Black or African American","2054-5",235,78238,300.4
,"30-34 years","30-34","2005","2005","Male","M","White","2106-3",596,490228,121.6
,"30-34 years","30-34","2006","2006","Female","F","Black or African American","2054-5",90,74912,120.1
,"30-34 years","30-34","2006","2006","Female","F","White","2106-3",273,432159,63.2
,"30-34 years","30-34","2006","2006","Male","M","Black or African American","2054-5",201,75252,267.1
,"30-34 years","30-34","2006","2006","Male","M","White","2106-3",574,464104,123.7
,"30-34 years","30-34","2007","2007","Female","F","Black or African American","2054-5",98,73778,132.8
,"30-34 years","30-34","2007","2007","Female","F","White","2106-3",260,421061,61.7
,"30-34 years","30-34","2007","2007","Male","M","Black or African American","2054-5",227,74149,306.1
,"30-34 years","30-34","2007","2007","Male","M","White","2106-3",555,452712,122.6
,"30-34 years","30-34","2008","2008","Female","F","Black or African American","2054-5",94,73693,127.6
,"30-34 years","30-34","2008","2008","Female","F","White","2106-3",261,420432,62.1
,"30-34 years","30-34","2008","2008","Male","M","Black or African American","2054-5",189,74513,253.6
,"30-34 years","30-34","2008","2008","Male","M","White","2106-3",548,452424,121.1
,"30-34 years","30-34","2009","2009","Female","F","Black or African American","2054-5",87,75228,115.6
,"30-34 years","30-34","2009","2009","Female","F","White","2106-3",277,429780,64.5
,"30-34 years","30-34","2009","2009","Male","M","Black or African American","2054-5",180,75986,236.9
,"30-34 years","30-34","2009","2009","Male","M","White","2106-3",609,460693,132.2
,"30-34 years","30-34","2010","2010","Female","F","Black or African American","2054-5",85,76589,111.0
,"30-34 years","30-34","2010","2010","Female","F","White","2106-3",259,438147,59.1
,"30-34 years","30-34","2010","2010","Male","M","Black or African American","2054-5",165,77616,212.6
,"30-34 years","30-34","2010","2010","Male","M","White","2106-3",561,467414,120.0
,"30-34 years","30-34","2011","2011","Female","F","Black or African American","2054-5",93,78093,119.1
,"30-34 years","30-34","2011","2011","Female","F","White","2106-3",275,451385,60.9
,"30-34 years","30-34","2011","2011","Male","M","Black or African American","2054-5",184,80027,229.9
,"30-34 years","30-34","2011","2011","Male","M","White","2106-3",628,482801,130.1
,"30-34 years","30-34","2012","2012","Female","F","Black or African American","2054-5",91,79385,114.6
,"30-34 years","30-34","2012","2012","Female","F","White","2106-3",285,462737,61.6
,"30-34 years","30-34","2012","2012","Male","M","Black or African American","2054-5",196,81830,239.5
,"30-34 years","30-34","2012","2012","Male","M","White","2106-3",596,495771,120.2
,"30-34 years","30-34","2013","2013","Female","F","Black or African American","2054-5",90,80272,112.1
,"30-34 years","30-34","2013","2013","Female","F","White","2106-3",264,473310,55.8
,"30-34 years","30-34","2013","2013","Male","M","Black or African American","2054-5",211,83336,253.2
,"30-34 years","30-34","2013","2013","Male","M","White","2106-3",680,509163,133.6
,"30-34 years","30-34","2014","2014","Female","F","Black or African American","2054-5",83,81388,102.0
,"30-34 years","30-34","2014","2014","Female","F","White","2106-3",317,481205,65.9
,"30-34 years","30-34","2014","2014","Male","M","Black or African American","2054-5",201,85358,235.5
,"30-34 years","30-34","2014","2014","Male","M","White","2106-3",678,517299,131.1
,"30-34 years","30-34","2015","2015","Female","F","Black or African American","2054-5",95,82297,115.4
,"30-34 years","30-34","2015","2015","Female","F","White","2106-3",302,485234,62.2
,"30-34 years","30-34","2015","2015","Male","M","Black or African American","2054-5",196,87039,225.2
,"30-34 years","30-34","2015","2015","Male","M","White","2106-3",691,522082,132.4
,"30-34 years","30-34","2016","2016","Female","F","Black or African American","2054-5",110,83489,131.8
,"30-34 years","30-34","2016","2016","Female","F","White","2106-3",354,486879,72.7
,"30-34 years","30-34","2016","2016","Male","M","Black or African American","2054-5",240,88126,272.3
,"30-34 years","30-34","2016","2016","Male","M","White","2106-3",731,525747,139.0
,"30-34 years","30-34","2017","2017","Female","F","Black or African American","2054-5",90,85160,105.7
,"30-34 years","30-34","2017","2017","Female","F","White","2106-3",321,489530,65.6
,"30-34 years","30-34","2017","2017","Male","M","Black or African American","2054-5",217,91411,237.4
,"30-34 years","30-34","2017","2017","Male","M","White","2106-3",727,530742,137.0
,"35-39 years","35-39","1999","1999","Female","F","Black or African American","2054-5",213,103185,206.4
,"35-39 years","35-39","1999","1999","Female","F","White","2106-3",685,692340,98.9
,"35-39 years","35-39","1999","1999","Male","M","Black or African American","2054-5",305,101878,299.4
,"35-39 years","35-39","1999","1999","Male","M","White","2106-3",1334,721168,185.0
,"35-39 years","35-39","2000","2000","Female","F","Black or African American","2054-5",186,102154,182.1
,"35-39 years","35-39","2000","2000","Female","F","White","2106-3",655,673816,97.2
,"35-39 years","35-39","2000","2000","Male","M","Black or African American","2054-5",307,100788,304.6
,"35-39 years","35-39","2000","2000","Male","M","White","2106-3",1280,700696,182.7
,"35-39 years","35-39","2001","2001","Female","F","Black or African American","2054-5",189,99414,190.1
,"35-39 years","35-39","2001","2001","Female","F","White","2106-3",689,639166,107.8
,"35-39 years","35-39","2001","2001","Male","M","Black or African American","2054-5",306,98133,311.8
,"35-39 years","35-39","2001","2001","Male","M","White","2106-3",1225,668054,183.4
,"35-39 years","35-39","2002","2002","Female","F","Black or African American","2054-5",194,96218,201.6
,"35-39 years","35-39","2002","2002","Female","F","White","2106-3",623,608907,102.3
,"35-39 years","35-39","2002","2002","Male","M","Black or African American","2054-5",357,94772,376.7
,"35-39 years","35-39","2002","2002","Male","M","White","2106-3",1188,636915,186.5
,"35-39 years","35-39","2003","2003","Female","F","Black or African American","2054-5",173,93002,186.0
,"35-39 years","35-39","2003","2003","Female","F","White","2106-3",630,581368,108.4
,"35-39 years","35-39","2003","2003","Male","M","Black or African American","2054-5",312,91686,340.3
,"35-39 years","35-39","2003","2003","Male","M","White","2106-3",1184,607925,194.8
,"35-39 years","35-39","2004","2004","Female","F","Black or African American","2054-5",171,89832,190.4
,"35-39 years","35-39","2004","2004","Female","F","White","2106-3",571,557000,102.5
,"35-39 years","35-39","2004","2004","Male","M","Black or African American","2054-5",292,88565,329.7
,"35-39 years","35-39","2004","2004","Male","M","White","2106-3",1064,583340,182.4
,"35-39 years","35-39","2005","2005","Female","F","Black or African American","2054-5",192,88093,218.0
,"35-39 years","35-39","2005","2005","Female","F","White","2106-3",520,541817,96.0
,"35-39 years","35-39","2005","2005","Male","M","Black or African American","2054-5",301,86884,346.4
,"35-39 years","35-39","2005","2005","Male","M","White","2106-3",963,568489,169.4
,"35-39 years","35-39","2006","2006","Female","F","Black or African American","2054-5",157,86782,180.9
,"35-39 years","35-39","2006","2006","Female","F","White","2106-3",554,531702,104.2
,"35-39 years","35-39","2006","2006","Male","M","Black or African American","2054-5",281,85452,328.8
,"35-39 years","35-39","2006","2006","Male","M","White","2106-3",981,557541,176.0
,"35-39 years","35-39","2007","2007","Female","F","Black or African American","2054-5",154,84288,182.7
,"35-39 years","35-39","2007","2007","Female","F","White","2106-3",494,512533,96.4
,"35-39 years","35-39","2007","2007","Male","M","Black or African American","2054-5",266,83467,318.7
,"35-39 years","35-39","2007","2007","Male","M","White","2106-3",926,539150,171.8
,"35-39 years","35-39","2008","2008","Female","F","Black or African American","2054-5",128,81678,156.7
,"35-39 years","35-39","2008","2008","Female","F","White","2106-3",451,491896,91.7
,"35-39 years","35-39","2008","2008","Male","M","Black or African American","2054-5",223,81224,274.5
,"35-39 years","35-39","2008","2008","Male","M","White","2106-3",827,517603,159.8
,"35-39 years","35-39","2009","2009","Female","F","Black or African American","2054-5",110,79094,139.1
,"35-39 years","35-39","2009","2009","Female","F","White","2106-3",466,467490,99.7
,"35-39 years","35-39","2009","2009","Male","M","Black or African American","2054-5",197,78762,250.1
,"35-39 years","35-39","2009","2009","Male","M","White","2106-3",775,494733,156.7
,"35-39 years","35-39","2010","2010","Female","F","Black or African American","2054-5",120,76103,157.7
,"35-39 years","35-39","2010","2010","Female","F","White","2106-3",438,447172,97.9
,"35-39 years","35-39","2010","2010","Male","M","Black or African American","2054-5",180,75803,237.5
,"35-39 years","35-39","2010","2010","Male","M","White","2106-3",733,474176,154.6
,"35-39 years","35-39","2011","2011","Female","F","Black or African American","2054-5",124,72982,169.9
,"35-39 years","35-39","2011","2011","Female","F","White","2106-3",383,421979,90.8
,"35-39 years","35-39","2011","2011","Male","M","Black or African American","2054-5",181,72830,248.5
,"35-39 years","35-39","2011","2011","Male","M","White","2106-3",690,448874,153.7
,"35-39 years","35-39","2012","2012","Female","F","Black or African American","2054-5",112,72804,153.8
,"35-39 years","35-39","2012","2012","Female","F","White","2106-3",370,417512,88.6
,"35-39 years","35-39","2012","2012","Male","M","Black or African American","2054-5",189,72436,260.9
,"35-39 years","35-39","2012","2012","Male","M","White","2106-3",714,445539,160.3
,"35-39 years","35-39","2013","2013","Female","F","Black or African American","2054-5",122,73439,166.1
,"35-39 years","35-39","2013","2013","Female","F","White","2106-3",376,421151,89.3
,"35-39 years","35-39","2013","2013","Male","M","Black or African American","2054-5",204,73086,279.1
,"35-39 years","35-39","2013","2013","Male","M","White","2106-3",701,449590,155.9
,"35-39 years","35-39","2014","2014","Female","F","Black or African American","2054-5",132,74976,176.1
,"35-39 years","35-39","2014","2014","Female","F","White","2106-3",404,427817,94.4
,"35-39 years","35-39","2014","2014","Male","M","Black or African American","2054-5",203,75213,269.9
,"35-39 years","35-39","2014","2014","Male","M","White","2106-3",686,455992,150.4
,"35-39 years","35-39","2015","2015","Female","F","Black or African American","2054-5",137,76702,178.6
,"35-39 years","35-39","2015","2015","Female","F","White","2106-3",386,436990,88.3
,"35-39 years","35-39","2015","2015","Male","M","Black or African American","2054-5",238,77956,305.3
,"35-39 years","35-39","2015","2015","Male","M","White","2106-3",835,468134,178.4
,"35-39 years","35-39","2016","2016","Female","F","Black or African American","2054-5",116,77669,149.4
,"35-39 years","35-39","2016","2016","Female","F","White","2106-3",419,447138,93.7
,"35-39 years","35-39","2016","2016","Male","M","Black or African American","2054-5",237,79057,299.8
,"35-39 years","35-39","2016","2016","Male","M","White","2106-3",828,479749,172.6
,"35-39 years","35-39","2017","2017","Female","F","Black or African American","2054-5",129,79008,163.3
,"35-39 years","35-39","2017","2017","Female","F","White","2106-3",453,454753,99.6
,"35-39 years","35-39","2017","2017","Male","M","Black or African American","2054-5",265,81583,324.8
,"35-39 years","35-39","2017","2017","Male","M","White","2106-3",832,490770,169.5
,"40-44 years","40-44","1999","1999","Female","F","Black or African American","2054-5",305,93972,324.6
,"40-44 years","40-44","1999","1999","Female","F","White","2106-3",1081,697834,154.9
,"40-44 years","40-44","1999","1999","Male","M","Black or African American","2054-5",467,91743,509.0
,"40-44 years","40-44","1999","1999","Male","M","White","2106-3",1991,721199,276.1
,"40-44 years","40-44","2000","2000","Female","F","Black or African American","2054-5",319,95863,332.8
,"40-44 years","40-44","2000","2000","Female","F","White","2106-3",1144,699052,163.7
